file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
../thesis/xml_mendonca/REAL-FM-4.xml	malik_level	NONE	0.0868627450980392	0.27286274509803915	0.0	4.52041e+49	8015.0	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	57704.0	412807.0
../thesis/xml_mendonca/REAL-FM-4.xml	fujii	NONE	0.018823529411764715	0.12988235294117648	0.0	4.52041e+49	6656.0	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	11935.0	336019.0
../thesis/xml_mendonca/REAL-FM-4.xml	fujita	NONE	0.05509803921568628	0.03576470588235296	0.0	4.52041e+49	4568.0	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	11393.0	74038.0
../thesis/xml_mendonca/REAL-FM-4.xml	mendonca	NONE	0.010227489921568628	0.015529411764705892	0.0	4.52041e+49	3323.9607843137255	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1933.7058823529412	23461.117647058825
../thesis/xml_mendonca/REAL-FM-4.xml	MINCE	NONE	0.05843137254901961	0.017411764705882363	0.0	4.52041e+49	2034.6470588235295	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	670.9019607843137	1023.7058823529412
../thesis/xml_mendonca/REAL-FM-4.xml	netlist	NONE	0.0	0.03819607843137257	0.0	4.52041e+49	4656.0	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	11393.0	75571.0
../thesis/xml_mendonca/REAL-FM-2.xml	malik_fanin	NONE	0.0013725490196078432	0.0	0.0	1056	92.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	37.0	49.0
../thesis/xml_mendonca/REAL-FM-2.xml	FORCE	NONE	0.0	0.0	0.0	1056	98.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	37.0	70.0
../thesis/xml_mendonca/REAL-FM-2.xml	narodyska	NONE	0.006078431372549022	7.843137254901961e-05	0.0	1056	123.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	33.0	54.0
../thesis/xml_mendonca/REAL-FM-2.xml	malik_level	NONE	0.00196078431372549	0.0	0.0	1056	110.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	32.0	58.0
../thesis/xml_mendonca/REAL-FM-2.xml	fujii	NONE	0.000588235294117647	0.0	0.0	1056	167.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	93.0	133.0
../thesis/xml_mendonca/REAL-FM-2.xml	fujita	NONE	0.000980392156862745	0.0	0.0	1056	98.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	37.0	70.0
../thesis/xml_mendonca/REAL-FM-2.xml	mendonca	NONE	0.004864574313725491	0.0	0.0	1056	100.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	32.0	37.0
../thesis/xml_mendonca/REAL-FM-2.xml	MINCE	NONE	0.002352941176470588	0.0	0.0	1056	71.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	32.0	37.0
../thesis/xml_mendonca/REAL-FM-2.xml	netlist	NONE	0.0	0.0	0.0	1056	98.0	23.0	31.0	2.0	58.69565217391305	58.413168880627836	58.69565217391305	37.0	70.0
../thesis/xml_mendonca/REAL-FM-5.xml	malik_fanin	NONE	0.001764705882352941	0.0	0.0	79	139.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	39.0	85.0
../thesis/xml_mendonca/REAL-FM-5.xml	FORCE	NONE	0.0	0.0	0.0	79	135.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	68.0	87.0
../thesis/xml_mendonca/REAL-FM-5.xml	narodyska	NONE	0.005294117647058825	0.0	0.0	79	154.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	46.0	84.0
../thesis/xml_mendonca/REAL-FM-5.xml	malik_level	NONE	0.000392156862745098	0.0	0.0	79	144.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	39.0	83.0
../thesis/xml_mendonca/REAL-FM-5.xml	fujii	NONE	0.0	0.0	0.0	79	160.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	43.0	79.0
../thesis/xml_mendonca/REAL-FM-5.xml	fujita	NONE	0.000784313725490196	0.0	0.0	79	135.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	68.0	87.0
../thesis/xml_mendonca/REAL-FM-5.xml	mendonca	NONE	0.007609802333333335	0.0	0.0	79	123.7843137254902	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	48.627450980392155	63.450980392156865
../thesis/xml_mendonca/REAL-FM-5.xml	MINCE	NONE	0.0033333333333333335	7.843137254901961e-05	0.0	79	97.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	36.0	76.0
../thesis/xml_mendonca/REAL-FM-5.xml	netlist	NONE	0.0	7.843137254901961e-05	0.0	79	135.0	17.0	34.0	2.0	82.35294117647058	24.956709924231088	82.35294117647058	68.0	87.0
